Dataset,CompressionTool,FeatureMode,ClusterConfig,ConfigType,HC_H1,HC_H2,HC_H1_weighted,HC_H2_weighted,BetweenClusterEntropySTD,StandardRatio,DecomposedRatio_Row_C,DecomposedRatio_Row_F,ReorderedRatio_Row_C,ReorderedRatio_Row_F,JointEntropy,MutualInfo,KthEntropy,WithinSTD,BetweenSTD,DaviesBouldin,Dunn,AvgCrossEntropy,AvgJSDivergence,DeltaMatchEntropy,DeltaH0,SeparationScore_final
synthetic,zlib,frequency,"(0,1,2,3)",HClust,4.8371,9.1527,4.8371,9.1527,0.0,1.5917613912367627,1.5917613912367627,1.9427859959090505,1.5917613912367627,1.9427859959090505,4.837103693137736,0.0,9.152698472097256,0.06605461175258226,0.0,,inf,,,0.0,0.0,0.0
synthetic,zlib,frequency,"(0)|(1,2,3)",Non-HClust,"3.0,4.9691","5.9992,9.424",4.4768,8.56782,0.8976783272134328,1.5917613912367627,1.6878649934647256,1.9442268897591077,1.6871806093683628,1.9427859959090505,7.965393180384656,0.0036514333338377725,7.711607596301165,0.035271685074124724,0.8976783272134328,11.48108854515054,0.3063442433967804,5.112363546888406,0.4878939277300247,0.5848791818002734,0.3603004981220286,0.3603004981220286
synthetic,zlib,frequency,"(0,1)|(2,3)",Non-HClust,"2.5498,5.8087","4.7507,11.4801",4.1792,8.11541,1.5435479715208629,1.5917613912367627,1.8821231898105268,1.9747045219998343,1.8613158380550703,1.9427859959090505,8.21347707037811,0.14492996047544082,8.11541302466589,0.048020300395568455,1.5435479715208629,0.530990020516769,0.5123789163300883,5.403847509584209,0.657900177710959,1.0372854474313655,0.6579001777109603,0.6579001777109603
synthetic,zlib,frequency,"(1)|(0,2,3)",HClust,"1.0,5.402","2.0,10.4844",4.30147,8.3633,2.1056253421615527,1.5917613912367627,1.7716861647844393,1.9744665466569253,1.7521589177338717,1.9264528645756782,6.4031038982674975,0.0,6.242203084598137,0.03244817999710013,2.1056253421615527,0.18876236034726177,1.4868577168850714,4.125049731415294,0.7336493106977401,0.7893938147173909,0.5356291844898093,0.5356291844898093
synthetic,zlib,frequency,"(0)|(1)|(2,3)",HClust,"3.0,1.0,5.8087","5.9992,2.0,11.4801",3.90432,7.73984,1.8930277889396325,1.5917613912367627,1.915837170211211,1.9761186829091786,1.8916165158534297,1.9427859959090505,9.799771397810375,0.008845211927447139,6.493092567147144,0.021707480586641816,1.8930277889396325,0.10688461413553445,3.1987617515749442,13.662554339519867,0.6785389472152555,1.4128556582125924,0.9327855193938399,0.9327855193938399
synthetic,zlib,frequency,"(0,1,2)|(3)",Non-HClust,"4.4031,4.9996","8.1028,9.9884",4.55223,8.57417,0.3538806688085554,1.5917613912367627,1.7281788935182743,1.951405431157694,1.7260737589960033,1.9427859959090505,3.6558165310241635,5.746890902789019,9.045568006097394,0.04439100199430371,0.3538806688085554,0.9555549526989381,0.09576963437365993,10.778083475176281,0.37795282843019096,0.5785283863216613,0.2848732353162253,0.2848732353162253
synthetic,zlib,frequency,"(1,2)|(0,3)",Non-HClust,"4.3957,4.548","7.9662,8.7472",4.47188,8.35669,0.1303777358809386,1.5917613912367627,1.7133818742728664,1.9506939018491647,1.703815880980391,1.9181923285185347,8.454289811745921,0.48947255742030116,8.356689154137793,0.05258206590377758,0.1303777358809386,2.6016756569278066,0.09576963437365993,13.11188682391014,0.3652225085546231,0.796009317959463,0.36522250855462435,0.36522250855462435
synthetic,zlib,frequency,"(0)|(1,2)|(3)",Non-HClust,"3.0,4.3957,4.9996","5.9992,7.9662,9.9884",4.19775,7.97996,0.7971295264092171,1.5917613912367627,1.8049270851980888,1.9526409486707734,1.792707279043685,1.9427859959090505,12.191231911282244,0.2040450047596849,7.9845677808089635,0.029485997888212784,0.7971295264092171,3.8176237370025383,0.09576963437365993,8.13460481418201,0.5014342609345821,1.17273381464644,0.639355426522541,0.639355426522541
synthetic,zlib,frequency,"(0,2)|(1,3)",Non-HClust,"5.214,3.8287","9.8684,6.937",4.52134,8.40272,0.6390927704786877,1.5917613912367627,1.7283498051729709,1.9515652335752838,1.726642208361052,1.9425268618006668,8.45457948632845,0.588107707780475,8.402716343265164,0.05471644016328592,0.6390927704786877,1.88327456517315,0.10591287133707622,13.840124176293298,0.3157600960832704,0.7499821288320927,0.31576009608327293,0.31576009608327293
synthetic,zlib,frequency,"(2)|(0,1,3)",Non-HClust,"5.9992,3.9379","11.9531,7.3362",4.45325,8.49043,0.9830626923230075,1.5917613912367627,1.7914943926958113,1.9522047050587945,1.7882558393363894,1.9423973206677583,9.913845799306618,0.023292790808868702,9.6446463779716,0.04901036315892185,0.9830626923230075,0.6685506474869288,0.10591287133707622,22.767901152514156,0.4524385630325734,0.66226433823579,0.3838532560261223,0.3838532560261223
synthetic,zlib,frequency,"(0)|(2)|(1,3)",Non-HClust,"3.0,5.9992,3.8287","5.9992,11.9531,6.937",4.16415,7.95656,1.197259679773692,1.5917613912367627,1.8554795053828894,1.953397566300792,1.85260777385159,1.9425268618006668,12.626068808501769,0.20182442205900308,8.29641536275612,0.032396925493296314,1.197259679773692,2.3427639669873384,0.10591287133707622,11.220826257532224,0.5300011001551923,1.196139196588426,0.6729489632314332,0.6729489632314332
synthetic,zlib,frequency,"(0,1)|(2)|(3)",Non-HClust,"2.5498,5.9992,4.9996","4.7507,11.9531,9.9884",4.02458,7.86072,1.384138224108564,1.5917613912367627,1.9437079218198534,1.9782661192948563,1.9098770918787384,1.9427859959090505,7.173817332518129,6.374740859124418,8.89738906938914,0.034566277718077514,1.384138224108564,0.4713967033187154,0.1601803935781754,11.099413681370876,0.5455738711079641,1.291973546246762,0.8125264088231505,0.8125264088231505
synthetic,zlib,frequency,"(1)|(0,2)|(3)",Non-HClust,"1.0,5.214,4.9996","2.0,9.8684,9.9884",4.10688,7.93131,1.8704731261167797,1.5917613912367627,1.835626606166278,1.9778034298303193,1.8057103495780955,1.9264528645756782,11.167124326545775,0.04643740752920067,7.285601819513013,0.028340925989901327,1.8704731261167797,1.356953130687133,0.238165454285398,7.499341464621849,0.606721081893772,1.2213866892716556,0.7302228833578708,0.7302228833578708
synthetic,zlib,frequency,"(1)|(2)|(0,3)",Non-HClust,"1.0,5.9992,4.548","2.0,11.9531,8.7472",4.02382,7.86188,2.027655065574839,1.5917613912367627,1.8700928112315145,1.9776840612292628,1.8383943223417536,1.9181923285185347,11.503660429815113,0.04359279383599812,7.5667646087085885,0.029828937421979295,2.027655065574839,0.4781759165857217,0.3126209695072287,10.723968347337363,0.6484458365080871,1.2908192603410118,0.8132788325381144,0.8132788325381144
synthetic,zlib,frequency,(0)|(1)|(2)|(3),HClust,"3.0,1.0,5.9992,4.9996","5.9992,2.0,11.9531,9.9884",3.74969,7.48515,1.8541874818443727,1.5917613912367627,1.9796853878278469,1.9796853878278469,1.9427859959090505,1.9427859959090505,14.591092511716113,0.40767525881070554,7.485154715069267,0.01819516853075527,1.8541874818443727,,inf,12.40743003985365,0.6411174897230798,1.667543757027989,1.087411750506031,1.087411750506031
