Dataset,CompressionTool,FeatureMode,ClusterConfig,ConfigType,HC_H1,HC_H2,HC_H1_weighted,HC_H2_weighted,BetweenClusterEntropySTD,StandardRatio,DecomposedRatio_Row_C,DecomposedRatio_Row_F,ReorderedRatio_Row_C,ReorderedRatio_Row_F,JointEntropy,MutualInfo,KthEntropy,WithinSTD,BetweenSTD_H2,WithinSTD_H2,BetweenSTD,DaviesBouldin,Dunn,AvgCrossEntropy,AvgJSDivergence,DeltaMatchEntropy,DeltaH0,SeparationScore_final
synthetic,Zstd,frequency,"(0,1,2,3)",HClust,5.1361,9.5467,5.13614,9.54667,0.0,1.5181616011860637,1.5181616011860637,1.5687476062811183,1.5181616011860637,1.5687476062811183,5.136138648749979,0.0,9.546669043847329,0.03651311515397352,0.0,0.04120639797795914,0.0,,inf,,,0.0,0.0,0.0
synthetic,Zstd,frequency,"(0)|(1,2,3)",Non-HClust,"5.9543,4.3948","9.7401,8.3522",4.78465,8.69918,0.7577869025524273,1.5181616011860637,1.585139318885449,1.653613241824788,1.4970760233918128,1.5687476062811183,9.201213501448489,1.1478366171671759,9.046163999224301,0.051131787555791904,0.7577869025524273,0.04146153957726653,0.345714984874264,0.6820682919375276,0.1667453309617967,22.378744160342645,0.40175490636264694,0.8474887251846415,0.35149157215076343,0.35149157215076343
synthetic,Zstd,frequency,"(0,1)|(2,3)",Non-HClust,"4.7916,4.7951","8.7351,9.1941",4.79332,8.96463,0.03457150149537558,1.5181616011860637,1.6094302554027504,1.6292760540970566,1.5181616011860637,1.5687476062811183,8.895704410143606,0.6909411786684014,8.964633296424662,0.044418322570277884,0.03457150149537558,0.026174113847586108,0.06248356691345336,2.314782655582134,0.14291493313655826,13.319609808153942,0.3428158543439802,0.5820357474226672,0.342815854343975,0.342815854343975
synthetic,Zstd,frequency,"(1)|(0,2,3)",HClust,"1.9951,5.5279","3.9833,10.2674",4.64472,8.69639,1.678440395995652,1.5181616011860637,1.6056448451587613,1.6056448451587613,1.5875968992248062,1.5772044666923373,7.326443528204378,0.19658870006282037,7.12536882144451,0.028282820914329074,1.678440395995652,0.023660378089208303,1.9414149343675982,0.14222480492205128,1.9415562869904268,4.767441913281708,0.6832240136927519,0.850280257698433,0.4914141535315917,0.4914141535315917
synthetic,Zstd,frequency,"(0)|(1)|(2,3)",Non-HClust,"5.9543,1.9951,4.7951","9.7401,3.9833,9.1941",4.38488,8.02793,1.6093398443336036,1.5181616011860637,1.6759410801963994,1.6718367346938776,1.5772044666923373,1.5687476062811183,9.855689025868342,2.8887564496582225,7.639195221715276,0.024759770847220367,1.6093398443336036,0.02148341086818097,1.8165040767279446,0.31533367619824676,0.7253049513170006,21.292175081054456,0.5982555691970962,1.51874127437023,0.7512610051589697,0.7512610051589697
synthetic,Zstd,frequency,"(0,1,2)|(3)",Non-HClust,"4.9175,4.9818","8.9969,9.1983",4.9336,9.04727,0.09520195436819323,1.5181616011860637,1.5479969765684052,1.5931544146246597,1.50976778474014,1.5687476062811183,3.4716502614916416,6.427707259023819,9.097627178422648,0.04408324986854482,0.09520195436819323,0.044278756350243864,0.1707719298798036,1.2145327156264374,0.14291493313655826,10.710511557358771,0.2711304554023012,0.49940056998821625,0.20254201511968972,0.20254201511968972
synthetic,Zstd,frequency,"(1,2)|(0,3)",Non-HClust,"3.5428,5.783","6.7115,10.3467",4.66293,8.52908,1.0660273720543383,1.5181616011860637,1.610696028313016,1.6502820306204673,1.517037037037037,1.5802469135802468,8.910883198025017,0.4149686060785527,8.529077272541938,0.039063080167825406,1.0660273720543383,0.047387089169922604,0.7602347815108508,0.6707863164721086,0.2985273637499228,5.396885733439513,0.4732127466981977,1.0175917713053906,0.47321274669819413,0.47321274669819413
synthetic,Zstd,frequency,"(0)|(1,2)|(3)",Non-HClust,"5.9543,3.5428,4.9818","9.7401,6.7115,9.1983",4.50544,8.09037,0.9547785979787847,1.5181616011860637,1.644979919678715,1.6862906545903664,1.5181616011860637,1.5687476062811183,9.951171875,4.527778500489498,8.549990397395158,0.03291978155698395,0.9547785979787847,0.036327659423969254,0.6919638591535643,0.5816304837278546,0.21652337503143024,19.36712531050255,0.42878167065601874,1.4563024347289062,0.6306944705646487,0.6306944705646487
synthetic,Zstd,frequency,"(0,2)|(1,3)",Non-HClust,"5.5266,4.2107","10.0229,7.7883",4.86867,8.90558,0.6178124262096003,1.5181616011860637,1.5681470137825422,1.610062893081761,1.5125553914327918,1.5681470137825422,9.065134910278443,0.6722023009214073,8.905577868469305,0.04790984901489661,0.6178124262096003,0.057606531030626636,0.36801537354716274,1.4907877150197957,0.1667453309617967,13.78536175477094,0.2674700431500579,0.6410911753780244,0.2674700431500536,0.2674700431500536
synthetic,Zstd,frequency,"(2)|(0,1,3)",Non-HClust,"3.9914,5.1866","7.8123,9.4674",4.88783,9.05361,0.5288569952340116,1.5181616011860637,1.5772044666923373,1.6318725099601594,1.5114391143911439,1.5747789311803153,8.49950126371615,0.6785470915457967,8.639831039018272,0.03493520726820534,0.5288569952340116,0.03403038215628004,0.24315402324849833,10.061686746513036,0.19704116575663097,5.327432374107136,0.3501920755920594,0.4930596692521423,0.24830619257136455,0.24830619257136455
synthetic,Zstd,frequency,"(0)|(2)|(1,3)",Non-HClust,"5.9543,3.9914,4.2107","9.7401,7.8123,7.7883",4.59177,8.28225,0.839352171410827,1.5181616011860637,1.644979919678715,1.690466364011556,1.515353311135775,1.5681470137825422,9.908203125,4.24819008292916,8.446902274931507,0.03372340420114848,0.839352171410827,0.04552446419535255,0.3710070819876734,1.4840669814530905,0.1667453309617967,19.488994059432496,0.4205422302751724,1.2644170635030623,0.5443642061005871,0.5443642061005871
synthetic,Zstd,frequency,"(0,1)|(2)|(3)",Non-HClust,"4.7916,3.9914,4.9818","8.7351,7.8123,9.1983",4.6391,8.62023,0.40812380465342074,1.5181616011860637,1.6397117694155323,1.6643640796424217,1.5181616011860637,1.5687476062811183,5.439194665521004,8.325636458501828,8.581920045166974,0.0293430018338378,0.40812380465342074,0.022352425611185906,0.25069057102362,2.5495040526593553,0.14291493313655826,12.004419612195008,0.377179761356442,0.9264437149504072,0.49703574525063754,0.49703574525063754
synthetic,Zstd,frequency,"(1)|(0,2)|(3)",Non-HClust,"1.9951,5.5266,4.9818","3.9833,10.0229,9.1983",4.50755,8.30685,1.501344004727131,1.5181616011860637,1.6260420801905517,1.6266878474980142,1.5863671572424478,1.5772044666923373,9.788287121563016,2.7152878924450636,7.734842706647174,0.02270705277632218,1.501344004727131,0.019266317072708008,1.818731035196585,4.255463174302029,0.4203923200726594,7.747758503702191,0.533940671514454,1.239823353772934,0.6285867331150978,0.6285867331150978
synthetic,Zstd,frequency,"(1)|(2)|(0,3)",HClust,"1.9951,3.9914,5.783","3.9833,7.8123,10.3467",4.38814,8.12223,1.4893569029546179,1.5181616011860637,1.6718367346938776,1.6718367346938776,1.5802469135802468,1.5802469135802468,9.71966928708402,2.0498631522674398,7.380754186898611,0.01761282952243924,1.4893569029546179,0.021650160603621956,1.7143856039744314,0.2030769775204043,1.3787304197830323,4.933955750618071,0.577488627617106,1.4244385784744562,0.7479991721991768,0.7479991721991768
synthetic,Zstd,frequency,(0)|(1)|(2)|(3),HClust,"5.9543,1.9951,3.9914,4.9818","9.7401,3.9833,7.8123,9.1983",4.23066,7.68352,1.4228612994133796,1.5181616011860637,1.7088026700041719,1.7088026700041719,1.5687476062811183,1.5687476062811183,9.9921875,6.9304435107373905,7.683519801949357,0.018367918225654686,1.4228612994133796,0.019789820435732103,1.6119904977545294,,inf,17.378865792110428,0.5443146813348908,1.8631492418979718,0.9054808960656313,0.9054808960656313
