Dataset,CompressionTool,FeatureMode,ClusterConfig,ConfigType,HC_H1,HC_H2,HC_H1_weighted,HC_H2_weighted,BetweenClusterEntropySTD,StandardRatio,DecomposedRatio_Row_C,DecomposedRatio_Row_F,ReorderedRatio_Row_C,ReorderedRatio_Row_F,JointEntropy,MutualInfo,KthEntropy,WithinSTD,BetweenSTD_H2,WithinSTD_H2,BetweenSTD,DaviesBouldin,Dunn,AvgCrossEntropy,AvgJSDivergence,DeltaMatchEntropy,DeltaH0,SeparationScore_final
synthetic,FastLZ,frequency,"(0,1,2,3)",HClust,5.1532,9.5538,5.15324,9.55376,0.0,0.9944161204175771,0.9944161204175771,1.054040144107051,0.9944161204175771,1.054040144107051,5.153240871111278,0.0,9.553762968072514,0.081738651996872,0.0,0.0474030877672646,0.0,,inf,,,0.0,0.0,0.0
synthetic,FastLZ,frequency,"(0)|(1,2,3)",Non-HClust,"5.9581,4.4102","9.7928,8.3572",4.79716,8.71608,0.742926570115169,0.9944161204175771,0.9920077500605473,1.0534979423868314,0.9944161204175771,1.054040144107051,9.2313635741488,1.1369125977166252,9.07498447646999,0.04790985798547038,0.742926570115169,0.028432224876186043,0.3648920656523029,0.678452899104332,0.16623461516128055,22.902561641577392,0.40490235842929956,0.8376834599249552,0.35608066781152825,0.8376834599249552
synthetic,FastLZ,frequency,"(0,1)|(2,3)",Non-HClust,"4.7944,4.8027","8.7419,9.2011",4.79855,8.97154,0.05827905515453047,0.9944161204175771,0.9888942539835828,1.048911651728553,0.9944161204175771,1.054040144107051,8.948457748093565,0.648641255635491,8.971537125965801,0.06148632788316069,0.05827905515453047,0.06167300493099191,0.07109759804769977,2.3419918073521373,0.14253959966562274,13.62242907331106,0.35469136924674904,0.5822258421067126,0.3546913692467495,0.5822258421067126
synthetic,FastLZ,frequency,"(1)|(0,2,3)",HClust,"1.9917,5.5401","3.9687,10.2901",4.65302,8.70974,1.692950859745483,0.9944161204175771,1.054582904222451,1.054582904222451,1.0581245156290364,1.0581245156290364,7.320980529590853,0.21086454292561285,7.129380433570031,0.027814036075491547,1.692950859745483,0.03088216345362378,1.9539553580613862,0.14486361555355418,1.9042997937592918,4.837547925357979,0.693106892847031,0.8440258848974818,0.5002163106310871,0.8440258848974818
synthetic,FastLZ,frequency,"(0)|(1)|(2,3)",Non-HClust,"5.9581,1.9917,4.8027","9.7928,3.9687,9.2011",4.38879,8.04094,1.613006400999332,0.9944161204175771,1.0483747120552853,1.0483747120552853,1.0534979423868314,1.054040144107051,9.878647790521006,2.8738405814132033,7.654202545830408,0.033910770053243174,1.613006400999332,0.027910013787506304,1.830120471319627,0.32074958071064263,0.706419791604185,21.51936255699299,0.6046943488153066,1.5128245361956196,0.7644497698974124,1.5128245361956196
synthetic,FastLZ,frequency,"(0,1,2)|(3)",Non-HClust,"4.938,4.9851","9.0142,9.161",4.94976,9.05086,0.08357975825953945,0.9944161204175771,0.9888942539835828,1.0486431131592422,0.9944161204175771,1.054040144107051,3.4878863331136283,6.435213199146949,9.087577271652526,0.04018319246984673,0.08357975825953945,0.04362331941117641,0.16865825390438616,1.2040915227448936,0.14253959966562274,10.849721711048224,0.26904199338921636,0.5028989091387661,0.20348390424057605,0.5028989091387661
synthetic,FastLZ,frequency,"(1,2)|(0,3)",Non-HClust,"3.5755,5.7963","6.7295,10.377",4.6859,8.55324,1.042842334537981,0.9944161204175771,1.0118577075098814,1.0543114543114542,1.016125031009675,1.058671491341432,8.932611932739457,0.4391861322834405,8.553242725992066,0.03229997768949093,1.042842334537981,0.03506079356895064,0.7367652387456491,0.6642016069757518,0.30773635118225223,5.36318290785847,0.4673418385998281,1.000520242080448,0.4673418385998289,1.000520242080448
synthetic,FastLZ,frequency,"(0)|(1,2)|(3)",Non-HClust,"5.9581,3.5755,4.9851","9.7928,6.7295,9.161",4.52354,8.10321,0.9356757191708224,0.9944161204175771,1.0061409972979611,1.0481064483111566,1.0063882063882064,1.054040144107051,9.953125,4.565577036278979,8.56110611823748,0.031142562146533544,0.9356757191708224,0.03132086746934314,0.6769753927638507,0.5752573277619409,0.2173910490711989,19.52792604938279,0.42725560739165674,1.4505533182675254,0.6296971569338137,1.4505533182675254
synthetic,FastLZ,frequency,"(0,2)|(1,3)",Non-HClust,"5.5221,4.1875","10.0552,7.7773",4.85478,8.91624,0.6214243944825251,0.9944161204175771,0.9900894367899444,1.054040144107051,0.9944161204175771,1.043301069791136,9.03503743071945,0.6745255394664209,8.916242482384714,0.03515986015524589,0.6214243944825251,0.042920810530615666,0.38222130080686956,1.5055669686696613,0.16623461516128055,14.149409559347177,0.29845938601834165,0.6375204856877996,0.298459386018342,0.6375204856877996
synthetic,FastLZ,frequency,"(2)|(0,1,3)",Non-HClust,"3.9811,5.1833","7.7828,9.4825",4.88277,9.05757,0.5237575165760251,0.9944161204175771,0.9888942539835828,1.0483747120552853,0.9944161204175771,1.0491803278688525,8.474811903148405,0.6896404739893018,8.63264386746641,0.025518235582504545,0.5237575165760251,0.042361468510833604,0.2538155278472565,11.299618428159107,0.20177747192209092,5.461140923172108,0.377108592556725,0.4961927867218652,0.2704740166988042,0.4961927867218652
synthetic,FastLZ,frequency,"(0)|(2)|(1,3)",Non-HClust,"5.9581,3.9811,4.1875","9.7928,7.7828,7.7773",4.57856,8.28254,0.8429323242296067,0.9944161204175771,0.9846153846153847,1.0478383218214378,0.9944161204175771,1.043301069791136,9.917231555173668,4.209503574198415,8.450954966932793,0.0239509280275183,0.8429323242296067,0.029265561110980998,0.39544337550248865,1.5095439157147494,0.16623461516128055,19.73335320875786,0.4362573206993847,1.2712269308765194,0.5746829834452987,1.2712269308765194
synthetic,FastLZ,frequency,"(0,1)|(2)|(3)",Non-HClust,"4.7944,3.9811,4.9851","8.7419,7.7828,9.161",4.63878,8.60691,0.40467900683278774,0.9944161204175771,0.9834333733493398,1.0427698574338085,0.9944161204175771,1.054040144107051,5.432358728021005,8.328344464317873,8.561907699567755,0.02906515952105913,0.40467900683278774,0.03919712105653225,0.26434617925355247,2.607356064478832,0.14253959966562274,12.11787691515453,0.38635832875460413,0.9468501529178841,0.5144593303246072,0.9468501529178841
synthetic,FastLZ,frequency,"(1)|(0,2)|(3)",Non-HClust,"1.9917,5.5221,4.9851","3.9687,10.0552,9.161",4.50525,8.31002,1.4981038862121439,0.9944161204175771,1.0483747120552853,1.0483747120552853,1.0581245156290364,1.0581245156290364,9.80417058104201,2.69474982031581,7.728292182744646,0.021474023061507475,1.4981038862121439,0.025340110799473393,1.829840320313134,3.9442858040260003,0.4139777299114002,7.847208366230515,0.5397852958404857,1.2437424018180714,0.6479941335483126,1.2437424018180714
synthetic,FastLZ,frequency,"(1)|(2)|(0,3)",HClust,"1.9917,3.9811,5.7963","3.9687,7.7828,10.377",4.39138,8.12635,1.4898241825656156,0.9944161204175771,1.0483747120552853,1.0483747120552853,1.0583979328165374,1.058671491341432,9.674967687952364,2.0942209013355875,7.376141193844859,0.012375800631988926,1.4898241825656156,0.018044793133334566,1.718128771300372,0.19959055107278725,1.4155888777254295,4.983505646071804,0.5893019058917629,1.4274157708197155,0.7618624126412845,1.4274157708197155
